Date,Description,Amount,Category,PaymentMethod,Location,AccountType,TransactionType,DeviceUsed,Currency,MerchantType,LoyaltyProgram,Weekday,Month,TimeOfDay
20-11-2025,Transaction at BigBazaar,1970.92,Grocery,Debit Card,Delhi,Credit Card,Debit,Desktop,INR,Retail,Yes,Thursday,November,Afternoon
20-11-2025,Transaction at Booking.com,9952.8,Travel,UPI,Chennai,Current,Debit,POS Terminal,INR,Service,Yes,Thursday,November,Morning
20-11-2025,Transaction at Fortis,3969.19,Healthcare,Net Banking,Chennai,Savings,Debit,Mobile,INR,Service,Yes,Thursday,November,Morning
20-11-2025,Transaction at Gaana,984.79,Entertainment,Net Banking,Hyderabad,Current,Debit,Mobile,INR,Subscription,Yes,Thursday,November,Night
20-11-2025,Transaction at Lenskart,2063.14,Online Shopping,UPI,Mumbai,Credit Card,Debit,Mobile,INR,Online Store,No,Thursday,November,Night
20-11-2025,Transaction at Max Fashion,1452.01,Clothing,UPI,Delhi,Savings,Debit,Mobile,INR,Retail,No,Thursday,November,Evening
20-11-2025,Transaction at Max Fashion,4191.03,Clothing,UPI,Hyderabad,Savings,Debit,POS Terminal,INR,Retail,No,Thursday,November,Evening
20-11-2025,Transaction at Ola,1285.91,Transport,Credit Card,Hyderabad,Current,Debit,POS Terminal,INR,Service,Yes,Thursday,November,Evening
20-11-2025,Transaction at Biba,3358.45,Clothing,Debit Card,Mumbai,Credit Card,Debit,POS Terminal,INR,Retail,No,Thursday,November,Morning
20-11-2025,Transaction at YouTube Premium,448.53,Entertainment,UPI,Delhi,Salary,Debit,Desktop,INR,Subscription,Yes,Thursday,November,Morning
20-11-2025,Transaction at Lenskart,6367.17,Online Shopping,UPI,Kolkata,Credit Card,Debit,Mobile,INR,Online Store,No,Thursday,November,Evening
21-11-2025,Transaction at More Supermarket,1544.45,Grocery,Credit Card,Delhi,Salary,Debit,Mobile,INR,Retail,Yes,Friday,November,Morning
21-11-2025,Transaction at Gas Agency,5388.53,Bills,Credit Card,Chennai,Salary,Debit,POS Terminal,INR,Service,Yes,Friday,November,Afternoon
21-11-2025,Transaction at Nature's Basket,566.56,Grocery,Credit Card,Delhi,Savings,Debit,Desktop,INR,Retail,Yes,Friday,November,Morning
21-11-2025,Transaction at SonyLiv,524.95,Entertainment,Net Banking,Kolkata,Savings,Debit,Desktop,INR,Subscription,No,Friday,November,Night
21-11-2025,Transaction at CCD,474.74,Food,Credit Card,Pune,Current,Debit,POS Terminal,INR,Restaurant,Yes,Friday,November,Morning
21-11-2025,Transaction at Jio Fiber,978.61,Bills,Debit Card,Bangalore,Savings,Debit,POS Terminal,INR,Service,Yes,Friday,November,Evening
21-11-2025,Transaction at Hotstar,549.5,Entertainment,Credit Card,Mumbai,Savings,Debit,Mobile,INR,Subscription,Yes,Friday,November,Night
21-11-2025,Transaction at Airtel,3674.58,Bills,UPI,Kolkata,Credit Card,Debit,Desktop,INR,Service,No,Friday,November,Night
21-11-2025,Transaction at Spencers,3902.53,Grocery,Net Banking,Mumbai,Savings,Debit,Desktop,INR,Retail,Yes,Friday,November,Morning
21-11-2025,Transaction at JioMart,3995.22,Grocery,Credit Card,Bangalore,Credit Card,Debit,POS Terminal,INR,Retail,Yes,Friday,November,Evening
21-11-2025,Transaction at Spotify,227.98,Entertainment,Debit Card,Pune,Salary,Debit,POS Terminal,INR,Subscription,No,Friday,November,Evening
22-11-2025,Transaction at Allen Solly,7855.06,Clothing,Net Banking,Bangalore,Current,Debit,Desktop,INR,Retail,Yes,Saturday,November,Afternoon
22-11-2025,Transaction at SonyLiv,316.39,Entertainment,UPI,Mumbai,Current,Debit,Mobile,INR,Subscription,Yes,Saturday,November,Night
22-11-2025,Transaction at Water Board,1871.77,Bills,Net Banking,Hyderabad,Savings,Debit,POS Terminal,INR,Service,No,Saturday,November,Morning
22-11-2025,Transaction at Rapido,1751.8,Transport,Debit Card,Bangalore,Current,Debit,Mobile,INR,Service,Yes,Saturday,November,Evening
22-11-2025,Transaction at Spotify,778.29,Entertainment,UPI,Bangalore,Savings,Debit,Desktop,INR,Subscription,No,Saturday,November,Evening
22-11-2025,Transaction at Adidas,5570.73,Clothing,UPI,Hyderabad,Savings,Debit,POS Terminal,INR,Retail,Yes,Saturday,November,Afternoon
22-11-2025,Transaction at Wrogn,7689.12,Clothing,Credit Card,Bangalore,Current,Debit,POS Terminal,INR,Retail,No,Saturday,November,Evening
22-11-2025,Transaction at More Supermarket,1113.32,Grocery,UPI,Pune,Credit Card,Debit,Mobile,INR,Retail,Yes,Saturday,November,Evening
22-11-2025,Transaction at Pantaloons,6753.37,Clothing,Credit Card,Delhi,Current,Debit,Desktop,INR,Retail,Yes,Saturday,November,Morning
22-11-2025,Transaction at Barbeque Nation,590.7,Food,Debit Card,Kolkata,Salary,Debit,POS Terminal,INR,Restaurant,No,Saturday,November,Afternoon
22-11-2025,Transaction at H&M,6664.26,Clothing,Credit Card,Mumbai,Credit Card,Debit,Desktop,INR,Retail,No,Saturday,November,Evening
23-11-2025,Transaction at Goibibo,6111.48,Travel,Net Banking,Delhi,Current,Debit,Mobile,INR,Service,No,Sunday,November,Night
23-11-2025,Transaction at Airtel,4982.78,Bills,Debit Card,Kolkata,Salary,Debit,POS Terminal,INR,Service,Yes,Sunday,November,Morning
23-11-2025,Transaction at Property Tax Online,4433.9,Bills,Credit Card,Mumbai,Credit Card,Debit,POS Terminal,INR,Service,No,Sunday,November,Night
23-11-2025,Transaction at Metro Rail,85.8,Transport,Debit Card,Bangalore,Savings,Debit,Mobile,INR,Service,No,Sunday,November,Morning
23-11-2025,Transaction at BSNL,1904.9,Bills,UPI,Bangalore,Salary,Debit,Desktop,INR,Service,Yes,Sunday,November,Night
23-11-2025,Transaction at KFC,1135.69,Food,Credit Card,Pune,Current,Debit,Desktop,INR,Restaurant,No,Sunday,November,Night
23-11-2025,Transaction at BSNL,4529.83,Bills,Credit Card,Pune,Salary,Debit,Mobile,INR,Service,No,Sunday,November,Night
23-11-2025,Transaction at TSRTC,911.19,Transport,Debit Card,Delhi,Salary,Debit,Mobile,INR,Service,No,Sunday,November,Morning
23-11-2025,Transaction at Levis,3014.29,Clothing,Credit Card,Chennai,Savings,Debit,Mobile,INR,Retail,Yes,Sunday,November,Night
23-11-2025,Transaction at Vodafone Idea,366.57,Bills,UPI,Mumbai,Salary,Debit,Mobile,INR,Service,No,Sunday,November,Morning
23-11-2025,Transaction at Taco Bell,403.3,Food,Credit Card,Delhi,Credit Card,Debit,Mobile,INR,Restaurant,Yes,Sunday,November,Night
23-11-2025,Transaction at Nike,1858.95,Clothing,Credit Card,Hyderabad,Salary,Debit,POS Terminal,INR,Retail,No,Sunday,November,Evening
23-11-2025,Transaction at BSNL,3068.77,Bills,UPI,Kolkata,Salary,Debit,Desktop,INR,Service,No,Sunday,November,Afternoon
23-11-2025,Transaction at RedBus,855.69,Transport,Credit Card,Delhi,Savings,Debit,POS Terminal,INR,Service,Yes,Sunday,November,Night
23-11-2025,Transaction at Cream Stone,767.84,Food,Debit Card,Chennai,Salary,Debit,POS Terminal,INR,Restaurant,Yes,Sunday,November,Night
23-11-2025,Transaction at TNEB,432.5,Bills,Debit Card,Hyderabad,Credit Card,Debit,Mobile,INR,Service,No,Sunday,November,Afternoon
24-11-2025,Transaction at Ajio,3187.72,Online Shopping,Credit Card,Delhi,Current,Debit,POS Terminal,INR,Online Store,Yes,Monday,November,Morning
24-11-2025,Transaction at Cream Stone,1311.07,Food,UPI,Pune,Savings,Debit,Mobile,INR,Restaurant,Yes,Monday,November,Night
24-11-2025,Transaction at Uber,1176.63,Transport,Debit Card,Chennai,Credit Card,Debit,POS Terminal,INR,Service,No,Monday,November,Evening
24-11-2025,Transaction at Yatra,6475.69,Travel,Debit Card,Bangalore,Savings,Debit,Mobile,INR,Service,No,Monday,November,Morning
24-11-2025,Transaction at Nilgiris,336.38,Grocery,UPI,Mumbai,Current,Debit,Desktop,INR,Retail,No,Monday,November,Morning
24-11-2025,Transaction at BMTC,1156.63,Transport,Net Banking,Kolkata,Savings,Debit,POS Terminal,INR,Service,Yes,Monday,November,Morning
24-11-2025,Transaction at RedBus,1501.58,Transport,Net Banking,Chennai,Current,Debit,Desktop,INR,Service,No,Monday,November,Morning
24-11-2025,Transaction at KFC,1290.28,Food,Debit Card,Pune,Credit Card,Debit,POS Terminal,INR,Restaurant,Yes,Monday,November,Evening
24-11-2025,Transaction at US Polo,2118.96,Clothing,Debit Card,Bangalore,Current,Debit,Desktop,INR,Retail,Yes,Monday,November,Morning
24-11-2025,Transaction at DMart,2298.4,Grocery,Credit Card,Chennai,Credit Card,Debit,POS Terminal,INR,Retail,No,Monday,November,Night
24-11-2025,Transaction at Gas Agency,3668.61,Bills,Net Banking,Kolkata,Credit Card,Debit,Mobile,INR,Service,Yes,Monday,November,Night
24-11-2025,Transaction at Airtel,3896.24,Bills,Credit Card,Kolkata,Salary,Debit,POS Terminal,INR,Service,No,Monday,November,Morning
24-11-2025,Transaction at Starbucks,624.66,Food,UPI,Kolkata,Salary,Debit,Mobile,INR,Restaurant,No,Monday,November,Night
24-11-2025,Transaction at Wrogn,7382.95,Clothing,Net Banking,Bangalore,Savings,Debit,POS Terminal,INR,Retail,Yes,Monday,November,Evening
24-11-2025,Transaction at Subway,472.83,Food,Debit Card,Pune,Current,Debit,Mobile,INR,Restaurant,Yes,Monday,November,Evening
25-11-2025,Transaction at TNEB,2401.19,Bills,UPI,Pune,Salary,Debit,POS Terminal,INR,Service,Yes,Tuesday,November,Evening
25-11-2025,Transaction at BigBazaar,2329.7,Grocery,UPI,Chennai,Salary,Debit,Desktop,INR,Retail,Yes,Tuesday,November,Evening
25-11-2025,Transaction at YouTube Premium,287.73,Entertainment,Net Banking,Kolkata,Credit Card,Debit,Mobile,INR,Subscription,Yes,Tuesday,November,Morning
25-11-2025,Transaction at Barbeque Nation,317.88,Food,Net Banking,Chennai,Credit Card,Debit,POS Terminal,INR,Restaurant,No,Tuesday,November,Night
25-11-2025,Transaction at Taco Bell,329.5,Food,Debit Card,Hyderabad,Savings,Debit,Mobile,INR,Restaurant,Yes,Tuesday,November,Night
25-11-2025,Transaction at Aha,124.71,Entertainment,Credit Card,Kolkata,Credit Card,Debit,POS Terminal,INR,Subscription,No,Tuesday,November,Afternoon
25-11-2025,Transaction at Meru Cabs,1320.65,Transport,Credit Card,Chennai,Savings,Debit,Mobile,INR,Service,No,Tuesday,November,Night
25-11-2025,Transaction at Puma,2695.61,Clothing,UPI,Chennai,Current,Debit,Desktop,INR,Retail,No,Tuesday,November,Night
25-11-2025,Transaction at More Supermarket,4230.57,Grocery,Debit Card,Pune,Salary,Debit,Desktop,INR,Retail,No,Tuesday,November,Afternoon
25-11-2025,Transaction at PharmEasy,5571.39,Healthcare,Net Banking,Kolkata,Salary,Debit,Mobile,INR,Service,Yes,Tuesday,November,Evening
25-11-2025,Transaction at DMart,1012.73,Grocery,Debit Card,Hyderabad,Savings,Debit,Desktop,INR,Retail,No,Tuesday,November,Morning
25-11-2025,Transaction at Allen Solly,5521.72,Clothing,UPI,Delhi,Savings,Debit,Desktop,INR,Retail,No,Tuesday,November,Afternoon
25-11-2025,Transaction at KFC,1343.19,Food,Credit Card,Delhi,Current,Debit,Desktop,INR,Restaurant,Yes,Tuesday,November,Afternoon
26-11-2025,Transaction at Pantaloons,5858.06,Clothing,Credit Card,Delhi,Credit Card,Debit,Mobile,INR,Retail,Yes,Wednesday,November,Night
26-11-2025,Transaction at Netflix,959.4,Entertainment,Net Banking,Kolkata,Current,Debit,Desktop,INR,Subscription,Yes,Wednesday,November,Night
26-11-2025,Transaction at Pizza Hut,720.59,Food,Debit Card,Bangalore,Savings,Debit,POS Terminal,INR,Restaurant,No,Wednesday,November,Morning
26-11-2025,Transaction at Reliance Fresh,1603.62,Grocery,UPI,Mumbai,Current,Debit,Mobile,INR,Retail,No,Wednesday,November,Morning
26-11-2025,Transaction at Subway,559.88,Food,Net Banking,Delhi,Current,Debit,Mobile,INR,Restaurant,Yes,Wednesday,November,Afternoon
26-11-2025,Transaction at TNEB,488.88,Bills,Debit Card,Mumbai,Credit Card,Debit,Desktop,INR,Service,No,Wednesday,November,Evening
26-11-2025,Transaction at DMart,944.6,Grocery,Net Banking,Mumbai,Savings,Debit,Mobile,INR,Retail,No,Wednesday,November,Night
26-11-2025,Transaction at BMTC,1475.04,Transport,Credit Card,Bangalore,Salary,Debit,POS Terminal,INR,Service,No,Wednesday,November,Morning
26-11-2025,Transaction at Aha,229.89,Entertainment,Net Banking,Kolkata,Salary,Debit,Desktop,INR,Subscription,No,Wednesday,November,Afternoon
26-11-2025,Transaction at Booking.com,586.7,Travel,Credit Card,Hyderabad,Salary,Debit,Mobile,INR,Service,No,Wednesday,November,Night
26-11-2025,Transaction at Nike,4839.91,Clothing,Credit Card,Hyderabad,Current,Debit,POS Terminal,INR,Retail,No,Wednesday,November,Night
26-11-2025,Transaction at CCD,1154.09,Food,Net Banking,Bangalore,Savings,Debit,POS Terminal,INR,Restaurant,No,Wednesday,November,Afternoon
27-11-2025,Transaction at KFC,1392.38,Food,Debit Card,Chennai,Savings,Debit,POS Terminal,INR,Restaurant,No,Thursday,November,Afternoon
27-11-2025,Transaction at Uber,1541.25,Transport,UPI,Mumbai,Savings,Debit,Desktop,INR,Service,Yes,Thursday,November,Afternoon
27-11-2025,Transaction at Yulu Bikes,1446.97,Transport,UPI,Bangalore,Salary,Debit,POS Terminal,INR,Service,No,Thursday,November,Morning
27-11-2025,Transaction at Puma,2531.71,Clothing,Net Banking,Bangalore,Credit Card,Debit,Desktop,INR,Retail,No,Thursday,November,Evening
27-11-2025,Transaction at Nilgiris,1862.7,Grocery,Debit Card,Hyderabad,Savings,Debit,Mobile,INR,Retail,No,Thursday,November,Afternoon
27-11-2025,Transaction at Woodland,4323.63,Clothing,UPI,Kolkata,Current,Debit,Desktop,INR,Retail,No,Thursday,November,Morning
27-11-2025,Transaction at KFC,860.4,Food,Debit Card,Bangalore,Credit Card,Debit,Mobile,INR,Restaurant,Yes,Thursday,November,Evening
27-11-2025,Transaction at Property Tax Online,827.51,Bills,Credit Card,Kolkata,Salary,Debit,Desktop,INR,Service,No,Thursday,November,Afternoon
27-11-2025,Transaction at CloudNine,1395.35,Healthcare,Credit Card,Hyderabad,Credit Card,Debit,POS Terminal,INR,Service,Yes,Thursday,November,Morning
27-11-2025,Transaction at Meru Cabs,1869.78,Transport,Net Banking,Bangalore,Savings,Debit,POS Terminal,INR,Service,No,Thursday,November,Night
27-11-2025,Transaction at US Polo,1486.41,Clothing,UPI,Bangalore,Salary,Debit,Desktop,INR,Retail,Yes,Thursday,November,Night
28-11-2025,Transaction at DMart,4938.14,Grocery,Credit Card,Mumbai,Credit Card,Debit,POS Terminal,INR,Retail,No,Friday,November,Evening
28-11-2025,Transaction at TSRTC,1892.13,Transport,Credit Card,Hyderabad,Credit Card,Debit,Desktop,INR,Service,Yes,Friday,November,Morning
28-11-2025,Transaction at Spotify,330.83,Entertainment,Credit Card,Chennai,Salary,Debit,POS Terminal,INR,Subscription,No,Friday,November,Morning
28-11-2025,Transaction at Reliance Fresh,1580.79,Grocery,UPI,Delhi,Current,Debit,Mobile,INR,Retail,No,Friday,November,Morning
28-11-2025,Transaction at YouTube Premium,557.41,Entertainment,Debit Card,Hyderabad,Salary,Debit,Mobile,INR,Subscription,Yes,Friday,November,Afternoon
28-11-2025,Transaction at RedBus,1549.59,Transport,UPI,Hyderabad,Salary,Debit,Desktop,INR,Service,Yes,Friday,November,Evening
28-11-2025,Transaction at Aster,2816.8,Healthcare,Net Banking,Delhi,Credit Card,Debit,POS Terminal,INR,Service,Yes,Friday,November,Evening
28-11-2025,Transaction at Netflix,209.94,Entertainment,Debit Card,Hyderabad,Salary,Debit,Desktop,INR,Subscription,Yes,Friday,November,Night
28-11-2025,Transaction at Star Bazaar,1510.01,Grocery,Net Banking,Hyderabad,Credit Card,Debit,POS Terminal,INR,Retail,No,Friday,November,Night
28-11-2025,Transaction at Amazon,3248.68,Online Shopping,UPI,Delhi,Salary,Debit,Desktop,INR,Online Store,No,Friday,November,Night
28-11-2025,Transaction at TNEB,2165.98,Bills,Debit Card,Delhi,Credit Card,Debit,Desktop,INR,Service,Yes,Friday,November,Evening
28-11-2025,Transaction at Vodafone Idea,3175.29,Bills,Debit Card,Bangalore,Savings,Debit,Desktop,INR,Service,Yes,Friday,November,Morning
28-11-2025,Transaction at Fortis,3482.26,Healthcare,Net Banking,Chennai,Credit Card,Debit,POS Terminal,INR,Service,Yes,Friday,November,Morning
28-11-2025,Transaction at Nykaa,1614.22,Online Shopping,Credit Card,Kolkata,Current,Debit,Mobile,INR,Online Store,No,Friday,November,Evening
28-11-2025,Transaction at Aster,8137.0,Healthcare,Net Banking,Delhi,Current,Debit,POS Terminal,INR,Service,Yes,Friday,November,Night
28-11-2025,Transaction at Lenskart,1610.55,Online Shopping,UPI,Pune,Salary,Debit,Desktop,INR,Online Store,No,Friday,November,Night
29-11-2025,Transaction at Cream Stone,733.4,Food,Credit Card,Bangalore,Credit Card,Debit,Mobile,INR,Restaurant,No,Saturday,November,Night
29-11-2025,Transaction at Vivo Store,5711.32,Electronics,Debit Card,Chennai,Salary,Debit,POS Terminal,INR,Retail,Yes,Saturday,November,Night
29-11-2025,Transaction at Yatra,3359.21,Travel,Debit Card,Kolkata,Credit Card,Debit,Mobile,INR,Service,No,Saturday,November,Evening
29-11-2025,Transaction at Uber,607.47,Transport,Net Banking,Pune,Current,Debit,POS Terminal,INR,Service,Yes,Saturday,November,Evening
29-11-2025,Transaction at Metro Rail,96.32,Transport,Credit Card,Pune,Savings,Debit,Mobile,INR,Service,Yes,Saturday,November,Afternoon
29-11-2025,Transaction at YouTube Premium,821.11,Entertainment,Debit Card,Kolkata,Savings,Debit,Desktop,INR,Subscription,Yes,Saturday,November,Morning
29-11-2025,Transaction at Netflix,873.93,Entertainment,Debit Card,Bangalore,Salary,Debit,POS Terminal,INR,Subscription,No,Saturday,November,Afternoon
29-11-2025,Transaction at Nature's Basket,4983.8,Grocery,Debit Card,Bangalore,Savings,Debit,POS Terminal,INR,Retail,No,Saturday,November,Morning
29-11-2025,Transaction at BMTC,528.16,Transport,Debit Card,Chennai,Salary,Debit,Desktop,INR,Service,No,Saturday,November,Morning
29-11-2025,Transaction at YouTube Premium,649.14,Entertainment,Debit Card,Chennai,Savings,Debit,POS Terminal,INR,Subscription,Yes,Saturday,November,Night
29-11-2025,Transaction at Pantaloons,1283.99,Clothing,UPI,Chennai,Salary,Debit,Mobile,INR,Retail,No,Saturday,November,Evening
29-11-2025,Transaction at Puma,3538.15,Clothing,Debit Card,Hyderabad,Savings,Debit,Mobile,INR,Retail,Yes,Saturday,November,Afternoon
29-11-2025,Transaction at AirAsia,9628.66,Travel,Credit Card,Mumbai,Credit Card,Debit,POS Terminal,INR,Service,Yes,Saturday,November,Night
30-11-2025,Transaction at KFC,1260.41,Food,Credit Card,Bangalore,Savings,Debit,POS Terminal,INR,Restaurant,Yes,Sunday,November,Evening
30-11-2025,Transaction at MedPlus,3370.27,Healthcare,Net Banking,Mumbai,Credit Card,Debit,POS Terminal,INR,Service,No,Sunday,November,Morning
30-11-2025,Transaction at Kauvery,8743.52,Healthcare,Debit Card,Kolkata,Salary,Debit,Mobile,INR,Service,Yes,Sunday,November,Morning
30-11-2025,Transaction at Taco Bell,1132.53,Food,UPI,Bangalore,Current,Debit,POS Terminal,INR,Restaurant,No,Sunday,November,Morning
30-11-2025,Transaction at Pizza Hut,776.04,Food,Credit Card,Hyderabad,Current,Debit,Mobile,INR,Restaurant,No,Sunday,November,Evening
30-11-2025,Transaction at RedBus,470.1,Transport,Net Banking,Chennai,Credit Card,Debit,Mobile,INR,Service,Yes,Sunday,November,Night
30-11-2025,Transaction at Levis,5470.35,Clothing,Net Banking,Pune,Current,Debit,Mobile,INR,Retail,Yes,Sunday,November,Evening
30-11-2025,Transaction at SonyLiv,428.03,Entertainment,Credit Card,Mumbai,Current,Debit,POS Terminal,INR,Subscription,No,Sunday,November,Morning
30-11-2025,Transaction at Netflix,856.09,Entertainment,UPI,Bangalore,Current,Debit,Desktop,INR,Subscription,Yes,Sunday,November,Morning
30-11-2025,Transaction at Spotify,773.0,Entertainment,Credit Card,Hyderabad,Current,Debit,Mobile,INR,Subscription,Yes,Sunday,November,Afternoon
30-11-2025,Transaction at H&M,3660.58,Clothing,Net Banking,Delhi,Savings,Debit,Mobile,INR,Retail,No,Sunday,November,Afternoon
30-11-2025,Transaction at McDonalds,1230.32,Food,Credit Card,Kolkata,Salary,Debit,Mobile,INR,Restaurant,No,Sunday,November,Night
30-11-2025,Transaction at Taco Bell,1345.06,Food,Net Banking,Mumbai,Savings,Debit,Mobile,INR,Restaurant,Yes,Sunday,November,Afternoon
30-11-2025,Transaction at Property Tax Online,4281.98,Bills,Net Banking,Bangalore,Credit Card,Debit,POS Terminal,INR,Service,Yes,Sunday,November,Afternoon
30-11-2025,Transaction at Ola,1096.42,Transport,Debit Card,Pune,Credit Card,Debit,Desktop,INR,Service,Yes,Sunday,November,Morning
30-11-2025,Transaction at Ajio,8214.25,Online Shopping,Debit Card,Bangalore,Current,Debit,Desktop,INR,Online Store,Yes,Sunday,November,Afternoon
01-12-2025,Transaction at Meesho,2346.16,Online Shopping,Debit Card,Delhi,Current,Debit,POS Terminal,INR,Online Store,Yes,Monday,December,Morning
